"n_weeks","weekly_CO_mean","weekly_NO2_mean","weekly_O3_mean","weekly_SO2_mean"
835,0.256707571428571,0.0194655,12.1963049285714,0.620975071428571
836,0.191821392857143,0.0190625714285714,5.63265207142857,0.0354000714285714
837,0.185688,0.0222635714285714,9.21978585714286,0.647264071428571
838,0.24921575,0.0225417857142857,11.4831904285714,0.781466214285714
839,0.274429464285714,0.0236221428571429,16.1146760714286,1.49914592857143
840,0.220254392857143,0.0237290714285714,12.0559157857143,0.804708357142857
841,0.210626714285714,0.0248302857142857,15.2696505714286,0.743883214285714
842,0.272412892857143,0.0273215714285714,15.7859887857143,1.71507307142857
843,0.252698785714286,0.0276547857142857,23.3416146428571,1.32225671428571
844,0.32175075,0.0203899285714286,15.4649793571429,1.46626364285714
845,0.256026464285714,0.0273214285714286,12.6820887857143,1.64987071428571
846,0.217461357142857,0.0290415714285714,9.14813535714286,1.37382328571429
847,0.208528214285714,0.0237322142857143,9.37455521428571,0.345010928571429
848,0.209414571428571,0.0310058571428571,14.6072703571429,0.868515285714286
849,0.20168925,0.0254790714285714,8.83645242857143,0.662459285714286
850,0.222923321428571,0.0335773571428571,14.3599760714286,1.13638528571429
851,0.209179535714286,0.0307053571428571,7.3504755,1.82445107142857
852,0.206731321428571,0.0315625,10.0468963571429,0.830097928571429
